timestamp_ms,ax,ay,az
1108585055.0,-4.4377885,-8.683554,-2.0479572
1108585074.0,-4.26072,-8.439186,-1.6336997
1108585094.0,-4.4928236,-8.269296,-0.24526432
1108585114.0,-4.746463,-8.455936,2.5175486
1108585134.0,-3.7555351,-9.083155,3.415455
1108585153.0,-2.2567308,-9.361021,2.0700908
1108585173.0,-1.3803595,-9.408877,0.27667013
1108585193.0,-1.2152548,-9.868599,-0.6687939
1108585213.0,-1.1506486,-10.287642,-0.47736812
1108585232.0,-0.96400845,-9.966704,0.61435723
1108585252.0,-1.038186,-9.741779,0.6837491
1108585272.0,-1.0788639,-9.961919,-0.5419743
1108585292.0,-0.96879405,-10.146166,-1.913959
1108585311.0,-0.7603194,-10.11506,-2.3757737
1108585331.0,-1.0286146,-9.851849,-0.36490545
1108585351.0,-1.1147562,-10.529317,2.2184458
1108585370.0,-0.9711869,-11.850753,2.7044878
1108585390.0,-0.9664012,-12.308082,2.1681964
1108585410.0,-0.65264237,-11.86511,1.8017955
1108585430.0,-0.97836536,-11.068001,1.7204394
1108585449.0,-2.1897318,-9.811171,2.0581267
1108585469.0,-3.3149567,-9.174381,2.8552356
1108585489.0,-4.0905304,-10.038489,2.2064817
1108585509.0,-3.9924245,-11.800504,-0.20189442
1108585528.0,-3.9637108,-12.760624,-3.0990045
1108585548.0,-3.2599218,-12.245868,-3.4842489
1108585568.0,-2.2758734,-11.04168,-2.1149561
1108585588.0,-2.0174487,-9.851849,-0.118145615
1108585607.0,-1.4066806,-9.186345,1.0334003
1108585627.0,-1.1195419,-8.7577305,0.31974092
1108585647.0,-0.54257256,-8.827123,-1.2888341
1108585667.0,-0.8679964,-8.755338,-0.84855473
1108585686.0,-1.6917256,-8.556435,-0.3792624
1108585706.0,-2.414657,-8.4248295,-0.9299107
1108585726.0,-3.0275187,-8.116156,-1.0639088
1108585746.0,-3.7555351,-7.3785677,-0.26919255
1108585765.0,-4.490431,-6.6364937,0.49232325
1108585785.0,-5.041079,-6.483353,0.90388876
1108585805.0,-5.436194,-6.629315,1.5960127
1108585825.0,-4.4760737,-6.6101727,2.9485557
1108585844.0,-2.5438695,-7.2326055,5.491229
1108585864.0,-1.334896,-9.020942,6.626025
1108585884.0,-1.6630118,-10.273285,4.5478587
1108585904.0,-1.8113668,-10.189237,3.0873394
1108585923.0,-0.4755735,-10.723136,2.958127
1108585943.0,0.5778667,-11.716755,3.8751762
1108585963.0,1.6624135,-11.053644,5.172684
1108585982.0,0.59940207,-10.071989,0.082851484
1108586002.0,-2.9629126,-11.929716,-3.063112
1108586022.0,-4.7344985,-13.69203,-1.480559
1108586042.0,-3.8584266,-11.252249,1.2415758
1108586061.0,-1.9286151,-7.579864,6.5228343
1108586081.0,-3.1426735,-6.401997,4.2053857
1108586101.0,-3.6284165,-7.4937224,0.5712864
1108586121.0,-3.405884,-8.595019,-2.4478576
1108586140.0,-2.7188447,-9.075976,-2.5938199
1108586160.0,-2.2160528,-9.305986,-1.8777676
1108586180.0,-2.6662025,-9.506984,-1.4614165
1108586200.0,-3.013162,-9.870992,-1.3441681
1108586219.0,-3.0825539,-9.961919,-1.5547365
1108586239.0,-3.013162,-9.626625,-1.5451652
1108586259.0,-2.864807,-9.3155575,-0.9921241
1108586279.0,-2.9222345,-9.217452,0.5832505
1108586298.0,-3.365206,-9.056833,3.0610185
1108586318.0,-3.295814,-8.968299,1.6606189
1108586338.0,-2.7212377,-8.750552,-0.7405786
1108586358.0,-2.2854447,-8.463115,-1.6480566
1108586377.0,-2.0365913,-8.376973,-1.4470595
1108586397.0,-2.1705892,-8.563613,-0.84137625
1108586417.0,-2.4266212,-8.8701935,-0.18275183
1108586436.0,-2.5462625,-8.99462,0.090029955
1108586456.0,-2.8193433,-9.119047,0.085244305
1108586476.0,-3.1857443,-9.545269,0.39182472
1108586496.0,-3.0466614,-9.789636,1.3420744
1108586515.0,-2.4529424,-9.645767,1.4784653
