timestamp_ms,ax,ay,az
1108332711.0,4.1688952,-8.748159,0.45403808
1108332730.0,4.217051,-8.740981,0.67178494
1108332750.0,4.188337,-8.695518,0.74835527
1108332770.0,4.188337,-8.705089,0.71246296
1108332790.0,4.1979084,-8.673982,0.59282184
1108332809.0,4.229015,-8.671589,0.48753762
1108332829.0,4.2577286,-8.745767,0.4779663
1108332849.0,4.185944,-8.827123,0.61675006
1108332869.0,4.02054,-8.79123,0.698106
1108332888.0,3.8841493,-8.724232,0.55692947
1108332908.0,3.8937206,-8.781659,0.4444668
1108332928.0,3.9104705,-8.889337,0.53300124
1108332948.0,3.9535413,-8.877372,0.72442704
1108332967.0,4.039683,-8.779266,0.9209376
1108332987.0,4.11386,-8.690732,0.92572325
1108333007.0,4.2074795,-8.645268,0.7363912
1108333026.0,4.219444,-8.776874,0.5832505
1108333046.0,4.063611,-8.705089,0.79142606
1108333066.0,4.0420756,-8.580662,1.0070792
1108333086.0,4.137789,-8.650054,1.212862
1108333105.0,4.0995035,-8.743374,1.2918252
1108333125.0,4.0612183,-8.709874,1.1195419
1108333145.0,4.1018963,-8.602198,0.90149593
1108333165.0,4.327121,-8.506186,0.55453664
1108333184.0,4.5185466,-8.520542,0.2670988
1108333204.0,4.58076,-8.522935,0.42771706
1108333224.0,4.4946184,-8.551649,0.26470602
1108333244.0,4.3390846,-8.673982,0.09720842
1108333263.0,4.1090746,-8.618947,0.18813568
1108333283.0,3.9415772,-8.558827,0.116351
1108333303.0,3.9463627,-8.479864,0.24556342
1108333322.0,4.3869414,-8.556435,0.5138587
1108333342.0,4.9974103,-8.755338,0.3149553
1108333362.0,5.44756,-8.635697,0.31974092
1108333382.0,5.605486,-8.161619,0.18095721
1108333401.0,5.6389856,-7.821539,-0.12771691
1108333421.0,5.593522,-7.778468,-0.09182457
1108333441.0,5.595915,-8.159226,-0.022432713
1108333461.0,5.6270213,-8.274081,-0.3505485
1108333480.0,5.5815578,-8.001,-0.59940207
1108333500.0,5.406882,-7.8693953,-0.52522457
1108333520.0,5.157729,-8.082656,-0.38404804
1108333540.0,4.935197,-8.451151,-0.2739782
1108333559.0,4.82752,-8.671589,-0.07986046
1108333579.0,4.834698,-8.446364,-0.18275183
1108333599.0,5.066802,-8.192725,-0.71665037
1108333619.0,5.272585,-8.0563345,-1.1691929
1108333638.0,5.2199426,-7.9651084,-1.2696915
1108333658.0,5.148158,-8.161619,-0.99930257
1108333678.0,5.1026945,-8.633304,-0.24047868
1108333697.0,5.0141597,-8.796016,0.5306084
1108333717.0,5.0309095,-8.63809,0.5593223
1108333737.0,5.2223353,-8.451151,0.1689931
1108333757.0,5.4379888,-8.286046,-0.14207384
1108333776.0,5.6700926,-8.266903,-0.23330021
1108333796.0,5.61745,-8.20469,-0.18514465
1108333816.0,5.363811,-8.17119,0.12592229
1108333836.0,5.131408,-8.159226,0.52582276
1108333855.0,5.229514,-8.140083,0.86560357
1108333875.0,5.3997035,-8.058727,0.84406817
1108333895.0,5.404489,-8.018049,0.83688974
1108333915.0,5.8064833,-8.190332,0.9616156
1108333934.0,7.3698936,-8.796016,0.60717875
1108333954.0,8.756235,-9.394521,0.62871414
1108333974.0,8.909376,-9.186345,1.0788639
1108333993.0,7.5759754,-9.042477,1.1171491
1108334013.0,4.6022954,-8.4655075,1.6486548
1108334033.0,2.6249263,-8.463115,2.2064817
1108334053.0,2.9671001,-9.662517,2.5534408
1108334072.0,4.8323054,-11.290534,2.175375
1108334092.0,5.878567,-12.061621,0.631107
1108334112.0,5.7370915,-11.467901,-2.0670996
1108334132.0,5.3853464,-9.650553,-2.0814567
1108334151.0,5.1122656,-8.29801,-0.35533416
1108334171.0,4.6788654,-7.663613,0.3269194
1108334191.0,4.647759,-7.5774713,0.91585284
1108334211.0,4.3725843,-7.4626155,1.0956137
1108334230.0,4.3151565,-7.251748,2.3428724
1108334250.0,4.03729,-7.306783,1.7754744
1108334270.0,3.524927,-7.3642106,0.12831512
1108334290.0,3.1157541,-7.402496,-0.77677006
1108334309.0,3.0077782,-7.301997,-0.3074777
1108334329.0,3.1133614,-7.1081786,1.579263
1108334349.0,3.3143585,-7.1010003,2.9653056
1108334368.0,2.8785655,-7.254141,3.0993035
1108334388.0,2.5722845,-7.4793653,2.9605198
1108334408.0,3.0870404,-7.670791,2.7834508
1108334428.0,4.161717,-7.7258263,2.3309083
1108334447.0,5.2079782,-7.95793,2.4361925
1108334467.0,6.201598,-7.8000035,5.0339007
1108334487.0,7.1976104,-8.018049,6.4821568
1108334507.0,7.4847493,-8.190332,5.165506
1108334526.0,7.0085773,-7.376175,3.8416767
1108334546.0,6.9245296,-6.1791654,3.336492
1108334566.0,5.7227345,-5.2313085,-0.15403795
1108334586.0,4.240979,-6.775277,-2.9623144
1108334605.0,4.590331,-11.199606,0.30299118
1108334625.0,4.6549373,-15.724434,11.478669
1108334645.0,2.914458,-12.54527,8.833404
1108334665.0,2.792424,-7.1153574,-4.6501517
1108334684.0,3.1420753,-5.4849477,-4.269693
1108334704.0,3.3023944,-5.72423,-3.8291144
1108334724.0,4.930411,-8.429615,-2.9910283
1108334743.0,5.7370915,-10.246665,-1.683949
1108334763.0,5.3757753,-10.330712,-0.04636094
1108334783.0,2.9910283,-9.389735,6.7145596
1108334803.0,2.9742785,-9.035298,4.078566
1108334822.0,5.0596237,-8.815159,-1.6360924
1108334842.0,5.2606206,-7.888538,-1.6384853
1108334862.0,5.4164534,-7.333104,-1.154836
1108334882.0,5.1409793,-7.0818577,-0.9131609
1108334901.0,4.5975094,-7.4626155,-0.072681986
1108334921.0,4.0755754,-8.475079,1.1913266
1108334941.0,3.714259,-9.030513,1.4859428
1108334961.0,3.60389,-9.12144,1.1075778
1108334980.0,3.6975093,-8.803194,0.30299118
1108335000.0,4.104289,-8.477471,-0.6161518
1108335020.0,4.575974,-8.441579,-0.95383894
1108335039.0,4.820341,-8.549256,-0.7935198
1108335059.0,4.7509494,-8.642876,-0.17318054
1108335079.0,4.645366,-8.570791,0.35324043
1108335099.0,4.81077,-8.611769,0.7076773
1108335118.0,5.2031927,-8.7577305,1.1099706
1108335138.0,5.5911293,-8.779266,0.8991031
1108335158.0,5.9671016,-8.650054,0.24077778
1108335178.0,6.434001,-8.628518,-0.36251262
1108335197.0,6.7115684,-8.616554,-0.8389834
1108335217.0,6.9532437,-8.719446,-1.2433704
1108335237.0,7.3100734,-9.004191,-1.0926226
1108335257.0,7.3579297,-9.24138,0.14506488
1108335276.0,6.477072,-9.456735,1.8185452
1108335296.0,4.324728,-9.215059,3.7674992
1108335316.0,3.010171,-9.404092,4.0091743
1108335336.0,3.0822546,-9.713065,2.0557337
1108335355.0,3.5991044,-10.038489,0.9086744
1108335375.0,4.485047,-10.675279,0.7603194
1108335395.0,4.901697,-11.266605,0.03260221
1108335415.0,5.4403815,-12.236297,-0.93230355
1108335434.0,5.555237,-12.040086,-0.41994038
1108335454.0,5.265406,-10.555638,-0.027218357
1108335474.0,4.8562336,-8.657232,1.0956137
1108335493.0,3.8578284,-7.266105,1.7898313
1108335513.0,3.2545378,-7.196713,1.3013964
1108335533.0,2.696711,-7.318747,-0.26679972
1108335553.0,2.5866413,-7.582257,0.10199407
1108335572.0,2.2680967,-7.515258,-0.41994038
1108335592.0,2.2034905,-7.2230344,-0.40079778
1108335612.0,2.478665,-7.225427,-0.3696911
1108335632.0,3.0149565,-7.0411797,1.2320045
1108335651.0,3.5464623,-6.792027,2.838486
1108335671.0,3.3646078,-6.550352,3.14716
1108335691.0,2.6656044,-6.2318077,2.498406
1108335711.0,2.6368906,-6.445068,2.175375
1108335730.0,3.6281173,-7.086643,2.8002007
1108335750.0,5.323133,-7.785647,3.6690943
1108335770.0,6.460322,-7.9746795,5.136792
1108335789.0,7.3052874,-7.6851482,6.2787666
1108335809.0,8.172088,-8.448758,5.297111
1108335829.0,8.679665,-7.8693953,6.3601227
1108335849.0,8.478369,-6.650851,6.1447687
1108335868.0,7.9277205,-7.7473617,1.131506
1108335888.0,7.092326,-11.199606,-2.5938199
1108335908.0,5.9120665,-12.34876,-0.04636094
1108335928.0,4.6286163,-10.160523,9.384052
1108335947.0,1.954637,-6.509674,-1.1045867
1108335967.0,2.0168505,-6.5312095,-3.3502507
1108335987.0,2.589034,-8.0563345,-2.265704
1108336007.0,3.4052858,-10.388141,-1.9977078
1108336026.0,4.080361,-11.472688,-1.6456637
1108336046.0,3.4052858,-9.976275,-1.0208379
1108336066.0,2.6009982,-8.384151,-0.8102696
1108336086.0,2.7158537,-8.178369,0.55692947
1108336105.0,3.7812579,-8.333902,2.4098716
1108336125.0,5.1792645,-8.439186,0.5880362
1108336145.0,5.8304114,-8.080263,-0.73579293
1108336164.0,5.6342,-7.5583286,-0.695115
1108336184.0,4.9399824,-7.02443,-0.34337005
1108336204.0,4.5616174,-7.498508,0.5306084
1108336224.0,4.229015,-8.326724,1.1913266
1108336243.0,4.03729,-8.595019,1.9716859
1108336263.0,4.351049,-8.63809,2.0195422
1108336283.0,4.9663033,-8.626125,1.0549357
1108336303.0,5.4930234,-8.37458,-0.25004998
1108336322.0,5.741877,-8.065906,-1.0088738
1108336342.0,5.4810596,-7.919645,-1.07348
1108336362.0,5.1409793,-8.219047,-0.33140594
1108336382.0,4.743771,-8.743374,0.8249256
1108336401.0,4.468297,-8.743374,1.5361922
1108336421.0,4.7605205,-8.324331,1.1889337
1108336441.0,5.7203417,-8.386544,-0.077467635
1108336460.0,6.558428,-8.796016,-0.75493556
1108336480.0,6.6302123,-9.126225,0.011066805
1108336500.0,6.122635,-9.119047,1.9980069
1108336520.0,6.6948185,-9.339486,3.56381
1108336539.0,7.9947195,-9.363414,3.14716
1108336559.0,8.217551,-8.489435,1.8376877
1108336579.0,7.638189,-8.271688,0.23838496
1108336599.0,6.6613193,-8.841479,-0.49172506
1108336618.0,4.8825545,-9.217452,-1.4973087
1108336638.0,4.3797626,-10.562817,0.4109673
1108336658.0,4.616652,-12.741482,2.484049
1108336678.0,5.308776,-14.276178,2.0027926
1108336697.0,4.961518,-13.433307,1.1123635
1108336717.0,4.4371905,-10.567602,-0.09182457
1108336737.0,4.1835513,-8.0970125,-1.7988044
1108336757.0,2.9742785,-6.7130637,-1.0926226
1108336776.0,2.914458,-6.442675,0.7938189
1108336796.0,3.034099,-6.6149583,0.51864433
1108336816.0,3.1396823,-6.775277,0.39182472
1108336835.0,3.778865,-7.0316086,1.0860424
1108336855.0,4.401298,-7.266105,1.3492528
1108336875.0,4.2888355,-6.9933233,1.2080764
1108336895.0,3.8578284,-6.2676997,1.4760724
1108336914.0,3.2473595,-5.791528,1.6677973
1108336934.0,2.993421,-5.846563,1.2726825
1108336954.0,3.1133614,-6.3421764,1.2272189
1108336974.0,3.3574293,-7.036394,2.457728
1108336993.0,3.9391842,-7.66122,2.5989046
1108337013.0,4.066004,-7.5990067,2.3955145
1108337033.0,3.30718,-7.5009007,3.9828532
1108337053.0,3.429214,-8.23101,5.732904
1108337072.0,5.1290154,-9.035298,6.491728
1108337092.0,7.8774714,-9.325129,5.6324053
1108337112.0,9.471989,-8.563613,3.4226336
1108337131.0,9.208479,-6.943074,2.172982
1108337151.0,8.52144,-5.7676,1.6103697
1108337171.0,8.71795,-8.745767,-1.3247265
1108337191.0,8.490333,-12.743875,-2.0455642
1108337210.0,7.626225,-13.330415,5.2540402
1108337230.0,3.5847473,-7.960323,10.944771
1108337250.0,0.58983076,-4.9199424,-3.3143585
1108337270.0,0.8150552,-5.9877396,-2.7637103
1108337289.0,2.4475584,-8.946764,-2.9982069
1108337309.0,4.3534417,-11.063215,-3.8195431
1108337329.0,4.430012,-11.242677,-2.0694926
1108337349.0,3.7453656,-9.669696,-0.357727
1108337368.0,3.2904303,-8.685946,0.2551347
1108337388.0,3.0726833,-8.705089,0.55692947
1108337408.0,2.8235307,-8.800801,3.4106696
1108337428.0,3.7525442,-8.554042,1.7204394
1108337447.0,5.3566327,-8.290832,-0.94666046
1108337467.0,5.7897334,-7.811968,-2.335096
1108337487.0,5.2199426,-7.292426,-2.3111675
1108337506.0,4.6932225,-7.7473617,-0.7815557
1108337526.0,4.255336,-8.48465,0.9616156
1108337546.0,3.8434713,-8.748159,2.146661
1108337566.0,3.5584264,-8.71466,2.321337
1108337585.0,3.874578,-8.705089,1.3636098
1108337605.0,4.307978,-8.52772,0.16660027
1108337625.0,4.540082,-8.472686,-0.2644069
1108337645.0,4.444369,-8.348259,0.05174479
1108337664.0,4.5185466,-8.135298,0.40618163
1108337684.0,4.930411,-8.001,0.54257256
1108337704.0,5.495416,-7.998608,0.5282156
1108337724.0,6.0676003,-8.142476,0.42053857
1108337743.0,6.4531436,-8.458329,-0.115752794
1108337763.0,6.170491,-8.518149,-0.75493556
1108337783.0,5.5408797,-8.551649,-0.6831509
1108337802.0,5.2031927,-9.107083,0.6406783
1108337822.0,5.2366924,-9.303594,3.0275187
1108337842.0,6.6996045,-9.46152,3.6451662
1108337862.0,8.140981,-9.696316,3.106482
1108337881.0,8.586046,-9.890134,1.1434702
1108337901.0,8.121839,-9.84467,-0.5300102
1108337921.0,5.890531,-9.29163,-0.22612174
1108337941.0,3.7501514,-9.365807,-0.032004002
1108337960.0,3.496213,-10.510175,1.1171491
1108337980.0,4.7653065,-12.219547,0.74835527
1108338000.0,5.495416,-12.60509,-0.3505485
1108338020.0,5.5600224,-10.847861,-1.0830513
1108338039.0,5.1385865,-8.544471,-0.16360925
1108338059.0,4.351049,-7.136893,0.07328019
1108338079.0,3.5033915,-6.6891356,-0.2835495
1108338099.0,3.1660035,-6.7848487,-0.0080757765
1108338118.0,3.565605,-7.184749,-0.36251262
1108338138.0,3.8602211,-7.3785677,-0.1372882
1108338158.0,4.094718,-7.603792,0.19531415
1108338177.0,4.511368,-7.8311105,0.7316055
1108338197.0,4.348656,-7.5320077,1.2894323
1108338217.0,4.1018963,-7.010073,1.1386845
1108338237.0,4.1114674,-6.8542404,0.84406817
1108338256.0,4.5065823,-7.2613196,0.5952146
1108338276.0,4.971089,-7.8670025,1.0286146
1108338296.0,5.1290154,-8.240582,1.4665012
1108338316.0,5.0333023,-8.195119,1.3947165
1108338335.0,4.889733,-8.386544,1.5864414
1108338355.0,4.4132624,-8.518149,2.567798
1108338375.0,3.9798622,-9.179167,3.9158542
1108338395.0,4.296014,-9.152845,4.2388854
1108338414.0,4.3295135,-8.71466,3.9086757
1108338434.0,4.0301113,-8.338688,3.6786656
1108338454.0,3.9774694,-7.740183,2.7762725
1108338473.0,4.944768,-7.2637124,1.3827524
1108338493.0,6.1513486,-7.345068,-0.64008003
1108338513.0,5.839983,-8.0252285,-3.185146
1108338533.0,6.1920266,-10.17488,-1.6336997
1108338552.0,6.678069,-12.526128,0.93290174
1108338572.0,2.5339992,-10.368998,10.820344
1108338592.0,1.9450657,-9.392128,3.415455
1108338612.0,3.8673997,-8.908479,-3.7980077
1108338631.0,3.8051863,-7.764111,-3.888935
1108338651.0,4.104289,-7.8263245,-3.065505
1108338671.0,4.8705907,-8.39133,-2.6871397
1108338691.0,5.5169516,-9.059227,-2.399702
1108338710.0,5.7801623,-9.418449,-1.6384853
1108338730.0,5.2366924,-9.123833,-0.90358967
1108338750.0,4.255336,-8.937193,1.0836495
1108338770.0,3.5321052,-8.822337,1.7324036
1108338789.0,3.9535413,-8.953942,0.5401797
1108338809.0,4.0923247,-8.776874,-0.29072794
1108338829.0,4.094718,-8.872586,-0.5706882
1108338848.0,3.8410785,-8.772088,-0.14925231
1108338868.0,3.4890344,-8.350652,-0.33379877
1108338888.0,3.7477584,-8.415258,-0.52522457
1108338908.0,4.0348973,-8.451151,-0.317049
1108338927.0,4.465904,-8.403294,-0.15164514
1108338947.0,4.8418765,-8.3530445,-0.33379877
1108338967.0,4.995017,-8.216654,-0.5276174
1108338987.0,4.894519,-8.104191,-0.16360925
1108339006.0,4.7772703,-8.17119,0.47318068
1108339026.0,4.90409,-8.11137,0.42053857
1108339046.0,5.299205,-8.17119,-0.26679972
1108339066.0,5.7059846,-8.259725,-0.7648059
1108339085.0,6.0101724,-8.173583,-0.77677006
1108339105.0,6.2470617,-7.9316087,-0.6831509
1108339125.0,6.3978095,-7.8717885,-0.6257231
1108339144.0,6.6182485,-8.118548,-0.35533416
1108339164.0,7.243074,-8.889337,-0.13010973
1108339184.0,7.6812596,-9.399306,0.09960124
1108339204.0,7.597511,-9.037691,0.51864433
1108339223.0,7.57119,-8.997013,0.52582276
1108339243.0,5.89771,-8.647661,1.6390835
1108339263.0,3.589533,-8.29801,2.6829524
1108339283.0,2.885744,-8.812766,1.5409778
1108339302.0,3.2066815,-10.321141,0.67417777
1108339322.0,3.9008992,-11.963515,0.39421752
1108339342.0,4.3390846,-13.023834,0.8153543
1108339362.0,4.391727,-12.727124,0.9520443
1108339381.0,3.876971,-11.247463,0.35084763
1108339401.0,3.2377882,-9.420842,0.29102704
1108339421.0,3.3382866,-8.20469,0.887139
1108339440.0,2.969493,-8.0252285,-0.6759724
1108339460.0,2.2944179,-7.728219,-0.64965135
1108339480.0,2.5339992,-7.8335032,0.40857446
1108339500.0,2.9336007,-8.063513,0.56410795
1108339519.0,3.3861432,-8.144869,0.8177471
1108339539.0,3.9918263,-7.902895,2.2112672
1108339559.0,4.497011,-7.5726852,3.4274194
1108339579.0,4.3965125,-7.325926,2.8863423
1108339598.0,3.4842489,-6.969395,1.6007984
1108339618.0,1.9905293,-6.38764,0.91346
1108339638.0,1.102194,-6.224629,1.3803595
1108339658.0,1.3127624,-6.413961,2.3811576
1108339677.0,2.5698915,-6.890432,2.8552356
1108339697.0,3.6975093,-7.7832537,3.5614173
1108339717.0,4.889733,-8.635697,5.299504
1108339737.0,5.7490554,-8.937193,6.8988066
1108339756.0,7.1042905,-8.609376,6.4797635
1108339776.0,7.6477604,-8.159226,4.8568316
1108339796.0,7.7937226,-6.9741807,4.1694937
1108339815.0,7.2526455,-5.750551,1.2200404
1108339835.0,6.349953,-8.073085,-2.6273193
1108339855.0,6.9894347,-12.664911,-1.8562322
1108339875.0,7.678867,-14.838791,4.040281
1108339894.0,4.240979,-9.808778,8.488539
1108339914.0,0.7262217,-6.6963143,-1.3223336
1108339934.0,-0.39661035,-6.7011,-1.1213365
1108339954.0,1.2314063,-8.570791,-2.1604197
1108339973.0,3.4866416,-10.474282,-2.754139
1108339993.0,3.8291144,-10.203594,-2.2010977
1108340013.0,3.5344982,-8.997013,-1.4159528
1108340033.0,3.6352959,-8.556435,-1.154836
1108340052.0,4.0612183,-8.518149,-0.59700924
1108340072.0,4.434798,-8.156834,3.0825539
1108340092.0,4.8825545,-7.821539,3.5997026
1108340111.0,5.18405,-7.699505,0.3702893
1108340131.0,4.9806604,-7.8646097,-0.9203394
1108340151.0,4.64058,-8.156834,-1.9642082
1108340171.0,4.252943,-8.254939,-0.5347959
1108340190.0,4.1114674,-8.202297,1.4859428
1108340210.0,4.5424747,-8.23101,1.9573289
1108340230.0,5.2366924,-8.451151,0.91346
1108340250.0,5.404489,-8.491829,-0.027218357
1108340269.0,5.1050873,-8.286046,-0.5371887
1108340289.0,4.532903,-8.178369,-0.2548356
1108340309.0,4.200301,-8.278867,0.31016964
1108340329.0,4.3031926,-8.58784,0.1689931
1108340348.0,4.458726,-8.920443,-0.058325052
1108340368.0,4.4874396,-8.848659,-0.25962126
1108340388.0,4.8418765,-8.729017,-0.18753748
1108340408.0,5.4355955,-8.7984085,-0.62093747
1108340427.0,5.6892347,-8.5372925,-0.75493556
1108340447.0,5.9431734,-8.278867,0.23838496
1108340467.0,6.0891356,-8.52772,2.024328
1108340486.0,6.407381,-9.495019,2.431407
1108340506.0,6.7833533,-10.282856,1.8448663
1108340526.0,6.9532437,-10.134202,1.0286146
1108340546.0,6.902994,-10.04806,0.82013994
1108340565.0,5.418846,-9.605089,1.7180467
1108340585.0,4.0301113,-9.514162,1.5888343
1108340605.0,3.0245278,-10.246665,1.3277174
1108340625.0,2.306382,-11.69522,1.3396816
1108340644.0,1.9040886,-12.880265,1.1291132
1108340664.0,1.1045867,-12.418151,0.24795625
1108340684.0,0.4438686,-10.7997055,1.7228323
1108340704.0,0.32422748,-9.863813,2.228017
1108340723.0,1.0902299,-9.765707,2.4864419
1108340743.0,1.5427724,-9.308379,1.8783658
1108340763.0,1.9331015,-8.463115,1.4066806
1108340782.0,1.8634106,-7.5870423,1.2966107
1108340802.0,1.9522442,-7.5056863,0.5353941
1108340822.0,2.385345,-7.8311105,0.24077778
1108340842.0,2.9336007,-7.9746795,-0.20189442
1108340861.0,3.63051,-7.8000035,0.10438689
1108340881.0,4.3438706,-7.416853,1.3827524
1108340901.0,4.92084,-7.0675006,1.875973
1108340921.0,5.0883374,-6.5072813,1.7036897
1108340940.0,4.8179483,-5.8393846,1.4712868
1108340960.0,4.334299,-5.7026944,1.7587247
1108340980.0,4.4467616,-6.291628,2.373979
1108341000.0,5.035695,-6.5431733,4.0187454
1108341019.0,6.3714886,-7.4383883,4.638786
1108341039.0,8.013863,-8.91805,5.4409795
1108341059.0,9.323633,-9.509377,6.752845
1108341079.0,9.115159,-7.917252,6.9705915
1108341098.0,8.030612,-7.4192457,6.5829544
1108341118.0,6.2997036,-8.338688,6.35773
1108341138.0,4.741378,-11.743076,1.6414764
