timestamp_ms,ax,ay,az
1105145534.0,-0.72442704,2.2648067,8.979366
1105145554.0,-1.0022936,2.4705894,9.451052
1105145574.0,-0.8536395,2.3916261,9.513265
1105145593.0,-0.80817586,2.2528424,9.513265
1105145613.0,-0.69092757,2.2648067,9.472587
1105145633.0,0.18753748,2.4418755,9.091828
1105145653.0,1.006481,2.3940191,9.482158
1105145672.0,0.8964112,2.487339,9.017652
1105145692.0,0.67836523,2.2002003,8.383254
1105145712.0,0.71665037,1.8361923,9.103793
1105145731.0,0.67118675,1.974976,9.742975
1105145751.0,0.5084748,2.4394827,9.759726
1105145771.0,0.5491528,2.7580273,9.223434
1105145791.0,0.7812566,2.9111679,8.335398
1105145810.0,1.2266207,2.5902305,8.720642
1105145830.0,1.9450657,2.43709,8.670393
1105145850.0,2.3422742,2.3485553,7.7823567
1105145870.0,2.7637103,1.7572291,8.8238325
1105145889.0,3.6616168,1.785943,7.4063845
1105145909.0,3.6062827,1.2807583,7.665108
1105145929.0,0.71425754,1.4697913,8.179565
1105145948.0,-0.13549358,1.6974086,7.789535
1105145968.0,0.85812604,0.9287143,6.515656
1105145988.0,2.3279173,-0.19172491,5.7807603
1105146008.0,2.1460629,-0.91465646,7.260422
1105146027.0,1.5044873,-2.12363,8.019246
1105146047.0,1.3630116,-0.7902297,6.384051
1105146067.0,2.1388843,-1.5203397,6.317052
1105146087.0,3.0966115,-1.6854445,6.1471615
1105146106.0,3.862614,-2.181058,6.0394845
1105146126.0,4.389334,-3.0502508,6.084948
1105146146.0,4.779663,-3.3756745,6.4534426
1105146165.0,4.7629137,-3.2871401,7.4566336
1105146185.0,5.3327045,-3.5482569,8.840582
1105146205.0,6.3834524,-4.223332,9.805189
1105146225.0,6.9006014,-4.5296135,10.303195
1105146244.0,7.973184,-4.7309093,10.69831
1105146264.0,8.698808,-5.137689,10.719846
1105146284.0,8.856734,-5.496912,9.400802
1105146304.0,9.931709,-6.061917,8.455039
1105146323.0,10.28824,-6.674779,8.237292
1105146343.0,9.88146,-6.5455666,7.612167
1105146363.0,10.154242,-6.478567,7.6193457
1105146382.0,10.508678,-6.4331036,8.205886
1105146402.0,10.065707,-6.255736,8.766106
1105146422.0,9.160623,-5.721837,8.390432
1105146442.0,8.871091,-5.432306,7.289136
1105146461.0,8.796913,-5.547161,6.273981
1105146481.0,8.353942,-5.4346986,5.8932233
1105146501.0,7.7889366,-5.2576294,4.6340003
1105146520.0,7.6214395,-5.226523,3.3747773
1105146540.0,7.85115,-5.492126,2.7858438
1105146560.0,7.408179,-5.4610195,3.2455647
1105146580.0,7.841579,-5.2217374,2.5701907
1105146599.0,8.789735,-4.9677987,1.6271194
1105146619.0,8.976375,-4.610969,2.0605195
1105146639.0,8.341978,-3.5506496,2.7212377
1105146659.0,7.056434,-2.1738794,3.8321054
1105146678.0,5.5049877,-1.3863416,3.336492
1105146698.0,5.066802,-1.2735798,1.1841481
1105146718.0,6.2877398,-2.0542383,0.4229314
1105146737.0,8.823235,-3.205784,-0.03678965
1105146757.0,10.302597,-3.3278182,0.018245272
1105146777.0,10.103992,-2.94706,0.13310076
1105146797.0,10.587642,-2.8513472,0.8153543
1105146816.0,12.60838,-2.5450659,0.79142606
1105146836.0,12.895519,-3.0406795,-1.2098709
1105146856.0,9.603594,-2.3054845,-1.372882
1105146876.0,7.125826,-1.704587,-3.01047
1105146895.0,5.947959,-2.044667,-3.8530426
1105146915.0,6.2063837,-3.4713874,-3.5440695
1105146935.0,6.527321,-3.7971103,-2.928815
1105146954.0,6.931708,-4.290331,-0.38404804
1105146974.0,9.304491,-4.7596235,0.89431745
1105146994.0,12.031411,-5.2695937,0.6119644
1105147014.0,12.486048,-5.0012984,1.3253247
1105147033.0,11.056934,-4.503292,2.0315065
1105147053.0,12.01197,-5.942276,1.8065811
1105147073.0,11.935399,-5.985347,-2.1867409
1105147093.0,15.15554,-5.6524453,-3.0607193
1105147112.0,9.376275,-0.22761725,-1.4853446
1105147132.0,2.0575283,4.87418,1.0836495
1105147152.0,2.9120653,2.949453,0.49950173
1105147171.0,5.9264235,0.04546363,-2.861816
1105147191.0,5.636593,0.97926265,-2.7349963
1105147211.0,3.970291,3.1097722,-1.2649059
1105147231.0,4.176373,2.5758736,1.6510476
1105147250.0,7.559226,-0.94337034,3.499204
1105147270.0,8.8854475,-0.8285148,0.16660027
1105147290.0,10.90828,-4.9175496,-0.33140594
1105147310.0,16.8027,-9.346664,0.47078785
1105147329.0,15.6415825,-8.429615,-1.9570298
1105147349.0,9.326026,-5.0180483,-2.629712
1105147369.0,4.077968,-1.9034904,-2.3685954
1105147388.0,4.9256253,-4.2568316,-1.2433704
1105147408.0,6.582356,-8.506186,-1.5571294
1105147428.0,4.226622,-5.08744,-2.9479575
1105147448.0,2.4332016,-3.670291,-3.3143585
1105147467.0,3.7238302,-5.884848,-1.195514
1105147487.0,4.575974,-7.172785,-0.010468599
1105147507.0,2.5746772,-4.3669014,1.009472
1105147526.0,1.9689939,-5.233701,0.78424764
1105147546.0,0.73579293,-4.7045884,0.14985052
1105147566.0,0.07986046,-7.7569327,2.2184458
1105147586.0,-0.06610172,-14.881862,5.1463633
1105147605.0,2.940779,-23.814268,8.816654
1105147625.0,3.9391842,-29.373394,8.483752
1105147645.0,3.1277182,-24.565914,6.017949
1105147665.0,0.67118675,-14.364713,2.0267208
1105147684.0,-0.48275197,-7.4626155,-1.1500504
1105147704.0,-1.2702898,-4.503292,-1.669592
1105147724.0,-2.3979075,-4.6396832,-1.3298112
1105147743.0,-2.5680969,-7.481758,-0.015254244
1105147763.0,-2.0557337,-9.997811,1.3540385
1105147783.0,-1.3683954,-11.010573,2.2495525
1105147803.0,-0.030209387,-10.648958,3.0059834
1105147822.0,0.60658056,-9.636196,4.545466
1105147842.0,1.1404791,-9.056833,5.7807603
1105147862.0,1.0974083,-9.047262,4.907081
1105147882.0,0.9562318,-9.109476,2.5271199
1105147901.0,0.78364944,-9.018549,1.5337993
1105147921.0,0.33140594,-8.834301,0.12831512
1105147941.0,0.33379877,-8.515757,0.74596244
1105147960.0,0.26679972,-8.183154,2.0748763
1105147980.0,0.022432713,-8.053942,2.7906294
1105148000.0,-0.52582276,-8.252546,2.7595227
1105148020.0,-0.9209376,-8.4679,2.7523441
1105148039.0,-0.875474,-8.443972,3.0466614
1105148059.0,-0.41336012,-8.288439,3.2790644
1105148079.0,0.07507481,-8.432008,3.5207393
1105148098.0,0.56829536,-8.702696,3.9134614
1105148118.0,0.898804,-8.961121,4.54068
1105148138.0,1.3968102,-9.136096,5.041079
1105148158.0,1.8945173,-9.200702,5.28754
1105148177.0,2.33031,-8.834301,5.3162537
1105148197.0,2.3398814,-8.309974,5.2540402
1105148217.0,1.8729819,-9.260523,5.4290156
1105148237.0,0.072681986,-14.216357,4.5622153
1105148256.0,-1.1386845,-17.050955,3.4872398
1105148276.0,-0.69092757,-11.668899,2.32373
1105148296.0,-2.0581267,-5.144868,1.5337993
1105148315.0,-3.4465618,-3.8234315,-0.4223332
1105148335.0,-3.1833515,-7.144071,-2.3805594
1105148355.0,-2.266302,-10.546066,-1.5427724
1105148375.0,-1.0142577,-12.023335,-1.6002002
1105148394.0,-0.10438689,-11.22832,-2.1915264
1105148414.0,-0.056530435,-9.820743,-2.457429
1105148434.0,0.42951167,-9.169596,-2.2441685
1105148454.0,1.588236,-9.799207,-0.39840496
1105148473.0,3.577569,-10.385748,4.660321
1105148493.0,3.5440695,-10.184451,4.162315
1105148513.0,1.8586249,-9.274879,-1.2266207
1105148532.0,1.3510475,-9.123833,-2.7996025
1105148552.0,0.8772686,-9.473484,-1.2744771
1105148572.0,0.48215377,-9.346664,0.82013994
1105148592.0,0.4438686,-9.368199,1.3253247
1105148611.0,0.74536425,-9.753743,0.6837491
1105148631.0,0.97537434,-9.847063,-0.041575294
1105148651.0,1.0639088,-9.789636,-0.46301118
1105148670.0,0.6735796,-9.789636,-0.36011982
1105148690.0,-0.037387855,-9.576375,0.42771706
1105148710.0,-0.51864433,-9.372986,1.023829
1105148730.0,-0.24556342,-9.471091,1.2152548
1105148749.0,0.91555375,-9.966704,0.7507481
1105148769.0,1.5762719,-9.902099,-0.25244278
1105148789.0,1.9331015,-9.569197,-0.84137625
1105148809.0,2.4164517,-9.602696,-0.75493556
1105148828.0,2.792424,-9.703494,-0.11096715
1105148848.0,2.7900312,-10.031311,1.2511472
1105148868.0,1.8586249,-10.031311,3.013162
1105148887.0,1.2074782,-10.464711,4.054638
1105148907.0,1.2074782,-12.250653,2.443371
1105148927.0,0.8748758,-11.82204,1.0166506
1105148947.0,0.29072794,-10.658529,1.753939
1105148966.0,-0.5688936,-10.7016,3.3604202
1105148986.0,-1.538585,-11.034502,2.781058
1105149006.0,-2.51037,-11.508579,1.6749759
1105149025.0,-3.3723843,-12.343974,1.0453644
1105149045.0,-3.3628132,-12.341581,0.15224335
1105149065.0,-2.7379873,-11.106286,-0.5371887
1105149085.0,-2.1801605,-9.621839,0.43010986
1105149104.0,-1.8065811,-8.796016,1.6079768
1105149124.0,-1.7587247,-8.616554,1.6223338
1105149144.0,-1.8568304,-8.123334,1.6366907
1105149164.0,-1.5840486,-7.376175,1.1410773
1105149183.0,-1.334896,-6.79442,0.6406783
1105149203.0,-1.2559328,-7.089036,-0.5515456
