timestamp_ms,ax,ay,az
1108490529.0,-1.6127625,-9.229416,0.8033902
1108490549.0,-1.7491534,-9.123833,1.2032907
1108490569.0,-1.5936198,-9.327521,1.2655041
1108490589.0,-1.2894323,-9.68166,0.99032944
1108490608.0,-0.78424764,-9.660124,0.65982085
1108490628.0,-0.4444668,-9.746565,0.66699934
1108490648.0,-0.30299118,-9.847063,0.846461
1108490667.0,-0.2431706,-9.815957,0.9376874
1108490687.0,-0.3152544,-9.633803,1.1099706
1108490707.0,-0.3077768,-9.506984,0.9927223
1108490727.0,-0.42771706,-9.533304,0.8105687
1108490746.0,-0.61675006,-9.626625,0.7579266
1108490766.0,-0.80817586,-9.590733,0.94725865
1108490786.0,-0.9209376,-9.459127,1.2894323
1108490806.0,-0.9209376,-9.382557,1.4931214
1108490825.0,-0.78664047,-9.44477,1.7036897
1108490845.0,-0.5593223,-9.7704935,1.8496519
1108490865.0,-0.3367898,-9.976275,1.3851452
1108490885.0,-0.27906293,-9.698709,0.84167534
1108490904.0,-0.48993045,-9.41127,0.82013994
1108490924.0,-0.83688974,-9.487841,1.2750753
1108490944.0,-1.0621141,-9.547662,1.428216
1108490964.0,-0.9305089,-9.55484,1.0405787
1108490983.0,-0.738784,-9.526126,0.69092757
1108491003.0,-0.4851448,-9.542876,1.0070792
1108491023.0,-0.2431706,-9.660124,1.4931214
1108491042.0,-0.056530435,-9.734601,1.6390835
1108491062.0,0.14207384,-9.624231,1.7491534
1108491082.0,0.35533416,-9.4686985,1.3779668
1108491102.0,0.46301118,-9.533304,1.1362916
1108491121.0,0.38883367,-9.710672,1.6510476
1108491141.0,0.1468595,-9.5404825,2.551048
1108491161.0,-0.023030918,-9.119047,3.5183465
1108491181.0,-0.3894319,-8.630911,3.336492
1108491200.0,-0.70289165,-7.893324,2.187339
1108491220.0,-0.35593235,-7.0340014,2.184946
1108491240.0,-0.21206391,-6.14088,1.7730815
1108491259.0,-0.39900318,-5.6093745,0.53300124
1108491279.0,-0.58564335,-7.0076804,-0.23569304
1108491299.0,-0.59282184,-10.095917,-0.072681986
1108491319.0,-0.5521438,-12.37508,1.0549357
1108491338.0,1.0974083,-14.122738,9.498908
1108491358.0,-0.2623132,-13.411771,3.760321
1108491378.0,-1.8400806,-12.497114,-0.04875376
1108491398.0,-2.7738798,-12.796516,0.62153566
1108491417.0,-3.257529,-12.092728,2.8289146
1108491437.0,-2.9413772,-11.065608,1.9932213
1108491457.0,-2.1107686,-10.304392,0.80817586
1108491477.0,-1.186541,-9.93799,0.5880362
1108491496.0,-0.09720842,-9.459127,0.71724856
1108491516.0,0.75254273,-8.839087,0.9975079
1108491536.0,1.4709877,-8.58784,1.2032907
1108491556.0,1.9474585,-8.463115,1.1219348
1108491575.0,1.1883355,-8.010572,2.3261228
1108491595.0,-0.3272185,-8.266903,3.5350964
1108491615.0,-1.6199409,-8.953942,3.6379876
1108491634.0,-2.1107686,-9.157631,3.0155547
1108491654.0,-1.5816557,-9.032906,1.6965113
1108491674.0,-0.85124665,-8.989835,0.90388876
1108491694.0,-0.5282156,-9.24138,0.61435723
1108491713.0,-0.6263213,-9.363414,0.61914283
1108491733.0,-1.0692927,-9.497412,0.98554385
1108491753.0,-1.6199409,-9.492626,1.6342978
1108491773.0,-2.105983,-9.301201,2.1705892
1108491792.0,-2.4242284,-9.049655,2.3380868
1108491812.0,-2.333301,-8.95155,2.5965116
1108491832.0,-1.1386845,-8.913264,2.5271199
1108491852.0,0.30508488,-8.314759,1.7874385
1108491871.0,1.087837,-7.589435,2.376372
1108491891.0,1.5738791,-7.342675,3.822534
1108491911.0,1.7676977,-7.144071,3.8967116
1108491930.0,1.3175479,-6.3589263,2.7834508
1108491950.0,0.32422748,-5.4729834,2.7188447
1108491970.0,-0.8129615,-5.927919,3.712165
1108491990.0,-2.4361925,-9.013762,5.0530434
1108492009.0,-3.7100716,-14.357534,4.705785
1108492029.0,-4.2006,-19.758434,1.3947165
1108492049.0,-3.8991046,-25.42075,-0.98016
1108492069.0,-2.2184458,-29.765816,-1.4997016
1108492088.0,0.898804,-27.026932,-3.30718
1108492108.0,2.0024934,-21.609282,1.9190438
1108492128.0,0.6161518,-16.279867,10.051949
1108492148.0,-1.9477576,-10.653744,9.477372
1108492167.0,-3.6260235,-5.7003016,4.6268215
